GEO_ID,CENSUSAREA,income_change_field_1,income_change_Geo_FIPS,income_change_SE_T058_001,income_change_SE_T058_010,income_change_prec_change,NUMPOINTS
1400000US36029015600,24.31400,,,,,,0
1400000US36029015700,42.85400,,,,,,0
1400000US36029015800,66.26000,,,,,,0
1400000US36029016100,1.17400,,,,,,0
1400000US36029016200,1.13800,,,,,,0
1400000US36053030502,46.85600,,,,,,0
1400000US36053030700,87.68200,,,,,,0
1400000US36053030800,113.86200,,,,,,0
1400000US36053030900,4.08900,,,,,,0
1400000US36053031000,78.06400,,,,,,0
1400000US36053031100,77.82200,,,,,,0
1400000US36053940102,2.40700,,,,,,0
1400000US36053940103,18.56700,,,,,,0
1400000US36053940200,30.64600,,,,,,0
1400000US36053940300,5.59700,,,,,,0
1400000US36059303101,0.59100,,,,,,0
1400000US36059303102,0.57300,,,,,,0
1400000US36059303202,0.43600,,,,,,0
1400000US36059303301,0.26100,,,,,,0
1400000US36059303302,0.36500,,,,,,0
1400000US36059303500,0.52300,,,,,,0
1400000US36059303600,0.66500,,,,,,0
1400000US36059303700,0.69000,,,,,,0
1400000US36059303800,0.93500,,,,,,0
1400000US36059303900,0.91400,,,,,,0
1400000US36059304002,0.50400,,,,,,0
1400000US36059304100,0.67300,,,,,,0
1400000US36059304202,0.80500,,,,,,0
1400000US36059304204,0.28100,,,,,,0
1400000US36059404300,0.25000,,,,,,0
1400000US36059404400,0.44900,,,,,,0
1400000US36059404500,0.40800,,,,,,0
1400000US36059404700,0.60500,,,,,,0
1400000US36059404800,1.13200,,,,,,0
1400000US36059404901,0.39900,,,,,,0
1400000US36059404902,0.24500,,,,,,0
1400000US36011042100,0.96500,,,,,,0
1400000US36013030100,1.19000,,,,,,0
1400000US36013030200,0.71500,,,,,,0
1400000US36013030300,1.62600,,,,,,0
1400000US36013030400,0.80800,,,,,,0
1400000US36013030500,0.63800,,,,,,0
1400000US36013030700,1.39200,,,,,,0
1400000US36013030800,1.10900,,,,,,0
1400000US36013035100,8.40700,,,,,,0
1400000US36013035300,37.25200,,,,,,0
1400000US36013035500,0.95900,,,,,,0
1400000US36013035600,1.78500,,,,,,0
1400000US36013035700,1.10500,,,,,,0
1400000US36013035800,2.65100,,,,,,0
1400000US36013035901,4.52700,,,,,,0
1400000US36013036000,42.50700,,,,,,0
1400000US36013036100,144.82600,,,,,,0
1400000US36013036300,34.11600,,,,,,0
1400000US36029016300,1.58500,,,,,,0
1400000US36029016400,0.98400,,,,,,0
1400000US36029016500,0.72900,,,,,,0
1400000US36029016700,0.73600,,,,,,0
1400000US36029016800,0.66600,,,,,,0
1400000US36029016900,0.34800,,,,,,0
1400000US36029017000,0.54500,,,,,,0
1400000US36029017100,0.77500,,,,,,0
1400000US36029017200,0.89600,,,,,,0
1400000US36029017400,2.91700,,,,,,0
1400000US36029017501,2.23400,,,,,,0
1400000US36029017502,44.40400,,,,,,0
1400000US36029940000,25.41700,,,,,,0
1400000US36029990000,0.00000,,,,,,0
1400000US36031960100,79.03600,,,,,,0
1400000US36031960200,67.68800,,,,,,0
1400000US36053940401,39.62900,,,,,,0
1400000US36053940403,3.42300,,,,,,0
1400000US36053940600,112.00200,,,,,,0
1400000US36053940700,30.11200,,,,,,0
1400000US36055000700,0.22200,,,,,,0
1400000US36055001000,0.53300,,,,,,0
1400000US36055001500,0.16400,,,,,,0
1400000US36055001800,1.82900,,,,,,0
1400000US36055001900,0.69100,,,,,,0
1400000US36055002000,0.53700,,,,,,0
1400000US36055002200,0.22200,,,,,,0
1400000US36055002300,0.43800,,,,,,0
1400000US36055002400,0.36900,,,,,,0
1400000US36055002900,0.31100,,,,,,0
1400000US36055003000,0.16800,,,,,,0
1400000US36055003100,0.38500,,,,,,0
1400000US36055003300,0.14400,,,,,,0
1400000US36059405000,0.69400,,,,,,0
1400000US36059405100,0.64500,,,,,,0
1400000US36059405200,0.35000,,,,,,0
1400000US36059405302,0.39800,,,,,,0
1400000US36059405400,0.63600,,,,,,0
1400000US36059405500,0.48200,,,,,,0
1400000US36059405600,0.40800,,,,,,0
1400000US36059405700,0.58500,,,,,,0
1400000US36059405900,0.70300,,,,,,0
1400000US36059406001,0.51100,,,,,,0
1400000US36059406002,0.34800,,,,,,0
1400000US36059406100,0.35600,,,,,,0
1400000US36059406201,0.73700,,,,,,0
1400000US36059406202,1.00000,,,,,,0
1400000US36059406300,0.54200,,,,,,0
1400000US36059406400,1.81200,,,,,,0
1400000US36059406501,1.78500,,,,,,0
1400000US36059406701,0.38600,,,,,,0
1400000US36013036401,40.99300,,,,,,0
1400000US36013036402,73.26600,,,,,,0
1400000US36013036500,47.18500,,,,,,0
1400000US36013036600,84.58000,,,,,,0
1400000US36013036800,87.53300,,,,,,0
1400000US36013036901,65.29000,,,,,,0
1400000US36013036902,18.28900,,,,,,0
1400000US36013037100,3.79100,,,,,,0
1400000US36013037200,3.26500,,,,,,0
1400000US36013037300,27.18400,,,,,,0
1400000US36013037400,73.16200,,,,,,0
1400000US36013037500,51.71700,,,,,,0
1400000US36013037600,43.21700,,,,,,0
1400000US36015000200,0.58000,,,,,,0
1400000US36015000300,0.18500,,,,,,0
1400000US36031960300,121.75100,,,,,,0
1400000US36031960498,27.93200,,,,,,0
1400000US36031960598,123.72200,,,,,,0
1400000US36031960700,116.42000,,,,,,0
1400000US36031960800,42.72300,,,,,,0
1400000US36031960900,295.74500,,,,,,0
1400000US36031961100,76.12100,,,,,,0
1400000US36031961200,81.43300,,,,,,0
1400000US36031961300,132.67800,,,,,,0
1400000US36031961400,564.48900,,,,,,0
1400000US36033950100,127.00000,,,,,,0
1400000US36033950200,107.27500,,,,,,0
1400000US36033950300,129.60200,,,,,,0
1400000US36055003400,0.26900,,,,,,0
1400000US36055003500,0.24900,,,,,,0
1400000US36055003600,0.28600,,,,,,0
1400000US36055003700,0.34800,,,,,,0
1400000US36055003805,2.64700,,,,,,0
1400000US36055003900,0.19300,,,,,,0
1400000US36055004100,0.14500,,,,,,0
1400000US36055004602,0.23500,,,,,,0
1400000US36055004701,0.73800,,,,,,0
1400000US36055004800,0.17300,,,,,,0
1400000US36055004900,0.15100,,,,,,0
1400000US36055005000,0.15600,,,,,,0
1400000US36055005100,0.16600,,,,,,0
1400000US36047028000,0.05600,491,1687289632,55865.00000,55913.00000,0.08592,4
1400000US36047028200,0.07000,493,1687289832,34362.00000,34863.00000,1.45801,37
1400000US36047028300,0.04700,494,1687289932,16118.00000,34688.00000,115.21281,204
1400000US36047028400,0.06300,495,1687290032,35354.00000,31324.00000,-11.39899,119
1400000US36047028502,0.04600,497,1687290134,16161.00000,,,4
1400000US36047028600,0.06900,498,1687290232,36518.00000,31000.00000,-15.11036,346
1400000US36047028700,0.05800,499,1687290332,23025.00000,45536.00000,97.76764,146
1400000US36047028900,0.06400,501,1687290532,27143.00000,45000.00000,65.78860,265
1400000US36047029000,0.06000,502,1687290632,38206.00000,42917.00000,12.33052,266
1400000US36047029100,0.06400,503,1687290732,30669.00000,92083.00000,200.24781,336
1400000US36047029200,0.07700,504,1687290832,25104.00000,22350.00000,-10.97036,169
1400000US36047029400,0.07300,506,1687291032,29871.00000,56250.00000,88.30973,69
1400000US36047029500,0.06400,507,1687291132,55361.00000,135714.00000,145.14369,352
1400000US36047029600,0.08300,508,1687291232,37454.00000,30897.00000,-17.50681,124
1400000US36047029800,0.08500,510,1687291432,41229.00000,39521.00000,-4.14272,66
1400000US36047029900,0.05500,511,1687291532,34517.00000,,,125
1400000US36059406801,0.31100,,,,,,0
1400000US36059517901,1.08500,,,,,,0
1400000US36059517902,1.61900,,,,,,0
1400000US36059518000,1.23300,,,,,,0
1400000US36059518100,1.04700,,,,,,0
1400000US36059518201,8.42900,,,,,,0
1400000US36059518204,2.36800,,,,,,0
1400000US36059518300,1.66100,,,,,,0
1400000US36059518400,1.20300,,,,,,0
1400000US36059518501,2.60800,,,,,,0
1400000US36059518600,1.01400,,,,,,0
1400000US36059518700,1.42500,,,,,,0
1400000US36059518800,0.68500,,,,,,0
1400000US36059518900,1.63500,,,,,,0
1400000US36059519000,0.91400,,,,,,0
1400000US36059519100,0.82500,,,,,,0
1400000US36059519300,1.35600,,,,,,0
1400000US36059519400,0.49400,,,,,,0
1400000US36015000500,0.57700,,,,,,0
1400000US36015000700,0.94000,,,,,,0
1400000US36015000900,0.94500,,,,,,0
1400000US36015001000,0.48200,,,,,,0
1400000US36015001100,0.57700,,,,,,0
1400000US36015010100,85.69300,,,,,,0
1400000US36015010200,76.31600,,,,,,0
1400000US36015010300,44.48400,,,,,,0
1400000US36015010500,2.30000,,,,,,0
1400000US36015010600,4.83000,,,,,,0
1400000US36015010700,26.27200,,,,,,0
1400000US36015010800,1.90700,,,,,,0
1400000US36015011000,91.90100,,,,,,0
1400000US36015011100,6.47700,,,,,,0
1400000US36015011200,54.11900,,,,,,0
1400000US36033950400,55.83100,,,,,,0
1400000US36033950501,1.63200,,,,,,0
1400000US36033950502,44.05600,,,,,,0
1400000US36033950600,239.09300,,,,,,0
1400000US36033950800,247.72300,,,,,,0
1400000US36033950900,159.51700,,,,,,0
1400000US36033951000,37.34900,,,,,,0
1400000US36033951100,71.42600,,,,,,0
1400000US36033951200,45.92200,,,,,,0
1400000US36035970100,21.11600,,,,,,0
1400000US36035970200,37.71400,,,,,,0
1400000US36035970300,20.67000,,,,,,0
1400000US36035970500,170.18100,,,,,,0
1400000US36047030000,0.07500,512,1687291632,41213.00000,40335.00000,-2.13040,86
1400000US36047030200,0.08200,514,1687291832,43889.00000,40966.00000,-6.65998,23
1400000US36047030300,0.09800,515,1687291932,22613.00000,,,678
1400000US36047030400,0.17600,516,1687292032,36841.00000,35061.00000,-4.83157,102
1400000US36047030500,0.12500,2008,1687292132,51696.00000,70988.00000,37.31817,783
1400000US36047030700,0.10300,518,1687292332,16158.00000,,,268
1400000US36047030800,0.26400,519,1687292432,42303.00000,50313.00000,18.93483,19
1400000US36047031100,0.05600,521,1687292732,37835.00000,76957.00000,103.40161,389
1400000US36047031300,0.06700,522,1687292932,27625.00000,34044.00000,23.23620,856
1400000US36047031400,0.33600,523,1687293032,44038.00000,39375.00000,-10.58858,39
1400000US36047031500,0.06900,524,1687293132,36520.00000,60074.00000,64.49617,1038
1400000US36047031702,0.05400,526,1687293334,36125.00000,47614.00000,31.80346,598
1400000US36047031900,0.05800,527,1687293532,34485.00000,53750.00000,55.86487,280
1400000US36047032300,0.06700,529,1687293932,39375.00000,47619.00000,20.93714,547
1400000US36047032500,0.06500,530,1687294132,33529.00000,45938.00000,37.00975,756
1400000US36047032600,0.12700,531,1687294232,27500.00000,23005.00000,-16.34545,376
1400000US36047032700,0.06800,532,1687294332,37402.00000,60083.00000,60.64114,120
1400000US36047032800,0.09000,533,1687294432,36116.00000,44154.00000,22.25606,103
1400000US36047033000,0.13100,535,1687294632,22889.00000,16571.00000,-27.60278,37
1400000US36047033100,0.05500,536,1687294732,34005.00000,45781.00000,34.63020,234
1400000US36047033500,0.07000,538,1687295132,53359.00000,51204.00000,-4.03868,140
1400000US36047033600,0.26200,539,1687295232,61951.00000,68359.00000,10.34366,78
1400000US36047033700,0.07600,540,1687295332,42321.00000,51196.00000,20.97068,199
1400000US36047034000,0.05000,542,1687295632,26188.00000,13922.00000,-46.83825,39
1400000US36047034100,0.05400,543,1687295732,37892.00000,39327.00000,3.78708,522
1400000US36047034200,0.08900,544,1687295832,19385.00000,14689.00000,-24.22492,225
1400000US36047034500,0.06300,546,1687296132,42095.00000,,,196
1400000US36047034700,0.05400,547,1687296332,29602.00000,9113.00000,-69.21492,563
1400000US36047034800,0.22200,2009,1687296432,41414.00000,46250.00000,11.67721,85
1400000US36047034900,0.06300,548,1687296532,35158.00000,30568.00000,-13.05535,1053
1400000US36047035100,0.06300,550,1687296732,34766.00000,10048.00000,-71.09820,853
1400000US36055006600,0.16500,,,,,,0
1400000US36055006700,0.28900,,,,,,0
1400000US36055006800,0.39500,,,,,,0
1400000US36055006900,0.23600,,,,,,0
1400000US36055007000,0.38600,,,,,,0
1400000US36055007500,0.34600,,,,,,0
1400000US36055007600,0.50500,,,,,,0
1400000US36055007700,0.55700,,,,,,0
1400000US36055007802,0.79900,,,,,,0
1400000US36055007900,0.19700,,,,,,0
1400000US36055008000,0.18800,,,,,,0
1400000US36055008100,0.58800,,,,,,0
1400000US36055008200,0.27400,,,,,,0
1400000US36055008301,0.62400,,,,,,0
1400000US36055008500,0.86900,,,,,,0
1400000US36055008600,1.73300,,,,,,0
1400000US36055008701,1.39400,,,,,,0
1400000US36055008702,0.98000,,,,,,0
1400000US36055009200,0.37900,,,,,,0
1400000US36055009301,0.41800,,,,,,0
1400000US36055009302,0.18600,,,,,,0
1400000US36055009400,0.68000,,,,,,0
1400000US36055009500,0.33500,,,,,,0
1400000US36055009602,0.29600,,,,,,0
1400000US36055009603,0.32500,,,,,,0
1400000US36015000400,0.92200,,,,,,0
1400000US36017970100,98.34700,,,,,,0
1400000US36017970200,215.75500,,,,,,0
1400000US36017970300,1.21600,,,,,,0
1400000US36017970500,99.52800,,,,,,0
1400000US36017970601,53.47500,,,,,,0
1400000US36017970602,64.02500,,,,,,0
1400000US36017970700,71.31700,,,,,,0
1400000US36035970600,71.42200,,,,,,0
1400000US36035970700,1.17100,,,,,,0
1400000US36035970800,1.78400,,,,,,0
1400000US36035971000,0.70300,,,,,,0
1400000US36035971100,0.53400,,,,,,0
1400000US36035971200,1.92700,,,,,,0
1400000US36035971300,2.08600,,,,,,0
1400000US36035971500,31.72200,,,,,,0
1400000US36037940100,9.16100,,,,,,0
1400000US36037950100,59.77100,,,,,,0
1400000US36037950200,58.95900,,,,,,0
1400000US36037950300,83.99600,,,,,,0
1400000US36037950400,48.18700,,,,,,0
1400000US36037950900,1.02100,,,,,,0
1400000US36037951000,1.14500,,,,,,0
1400000US36037951100,66.72400,,,,,,0
1400000US36037951200,6.45700,,,,,,0
1400000US36047035200,0.36000,551,1687296832,9215.00000,9722.00000,5.50190,13
1400000US36047035300,0.06300,552,1687296932,34752.00000,45272.00000,30.27164,1045
1400000US36047035400,0.14600,553,1687297032,42436.00000,42345.00000,-0.21444,18
1400000US36047035601,0.02500,2010,1687297233,48478.00000,48546.00000,0.14027,2
1400000US36047035602,0.06700,2011,1687297234,38526.00000,39407.00000,2.28677,94
1400000US36047035700,0.07000,555,1687297332,20777.00000,,,663
1400000US36047036001,0.03700,557,1687297633,20821.00000,20466.00000,-1.70501,137
1400000US36047036002,0.03300,558,1687297634,14047.00000,13939.00000,-0.76885,298
1400000US36047036100,0.05300,559,1687297732,20288.00000,,,448
1400000US36047036200,0.06600,560,1687297832,28750.00000,37313.00000,29.78435,205
1400000US36047036400,0.05500,562,1687298032,36359.00000,40610.00000,11.69174,102
1400000US36047036501,0.04900,563,1687298133,35673.00000,,,258
1400000US36047036502,0.04700,564,1687298134,53648.00000,,,88
1400000US36047036600,0.09000,565,1687298232,48370.00000,33839.00000,-30.04135,163
1400000US36047036900,0.08800,567,1687298532,25972.00000,43375.00000,67.00678,1101
1400000US36047037000,0.13000,568,1687298632,51361.00000,41786.00000,-18.64255,31
1400000US36047037300,0.06600,570,1687298932,27263.00000,,,514
1400000US36047037401,0.08700,2012,1687299033,50518.00000,41528.00000,-17.79564,52
1400000US36047037402,0.11600,2013,1687299034,32364.00000,31715.00000,-2.00531,46
1400000US36047037500,0.06100,571,1687299132,40323.00000,,,394
1400000US36047037900,0.07100,573,1687299532,46623.00000,,,580
1400000US36047038100,0.09200,574,1687299732,29291.00000,,,468
1400000US36047038300,0.06700,576,1687299932,38444.00000,82000.00000,113.29726,353
1400000US36047038500,0.06700,577,1687300132,28702.00000,7344.00000,-74.41293,644
1400000US36047038600,0.09700,578,1687300232,42782.00000,42500.00000,-0.65916,63
1400000US36047038700,0.07300,579,1687300332,34194.00000,21591.00000,-36.85734,508
1400000US36047038900,0.06300,581,1687300532,30841.00000,62639.00000,103.10301,283
1400000US36047039000,0.06700,582,1687300632,52174.00000,56597.00000,8.47740,2
1400000US36047039100,0.06400,583,1687300732,38114.00000,47679.00000,25.09577,359
1400000US36047039300,0.07300,585,1687300932,31618.00000,19750.00000,-37.53558,114
1400000US36059411301,0.75100,,,,,,0
1400000US36059411302,0.96600,,,,,,0
1400000US36059411400,0.83400,,,,,,0
1400000US36059411500,1.61000,,,,,,0
1400000US36059411600,3.72200,,,,,,0
1400000US36059411700,0.88100,,,,,,0
1400000US36059411901,0.33300,,,,,,0
1400000US36059411902,0.31600,,,,,,0
1400000US36059412000,0.70100,,,,,,0
1400000US36059412100,0.66100,,,,,,0
1400000US36059412200,0.85600,,,,,,0
1400000US36059412301,0.45900,,,,,,0
1400000US36059412400,0.65400,,,,,,0
1400000US36059412500,0.56500,,,,,,0
1400000US36059412600,0.64900,,,,,,0
1400000US36059412700,0.48800,,,,,,0
1400000US36059412800,0.57800,,,,,,0
1400000US36017970801,80.38200,,,,,,0
1400000US36017970802,70.26700,,,,,,0
1400000US36017970900,79.20800,,,,,,0
1400000US36017971000,59.12200,,,,,,0
1400000US36047011600,0.06200,345,1687273232,31315.00000,29342.00000,-6.30049,53
1400000US36047011700,0.07800,346,1687273332,64471.00000,80145.00000,24.31171,140
1400000US36047011800,0.08500,347,1687273432,40170.00000,32431.00000,-19.26562,73
1400000US36047011900,0.25500,2002,1687273532,55156.00000,54681.00000,-0.86119,28
1400000US36047012100,0.05700,349,1687273732,54336.00000,39444.00000,-27.40724,7
1400000US36047012200,0.07400,350,1687273832,44722.00000,66169.00000,47.95626,354
1400000US36047012600,0.08700,2003,1687274232,35061.00000,30938.00000,-11.75950,73
1400000US36047012801,0.04400,352,1687274433,54688.00000,54896.00000,0.38034,31
1400000US36047012901,0.05300,353,1687274533,85989.00000,102222.00000,18.87800,37
1400000US36047012902,0.04900,354,1687274534,75972.00000,75000.00000,-1.27942,28
1400000US36047013100,0.06000,356,1687274732,91667.00000,104706.00000,14.22431,99
1400000US36047013200,0.06000,357,1687274832,36007.00000,53922.00000,49.75421,30
1400000US36047013400,0.10400,359,1687275032,62557.00000,74485.00000,19.06741,93
1400000US36047013500,0.05900,360,1687275132,90833.00000,102045.00000,12.34353,129
1400000US36047013600,0.08300,361,1687275232,61534.00000,68174.00000,10.79078,158
1400000US36047013800,0.06300,363,1687275432,51563.00000,47330.00000,-8.20937,87
1400000US36047013900,0.05800,364,1687275532,60659.00000,82941.00000,36.73321,152
1400000US36047014000,0.05700,365,1687275632,51942.00000,52217.00000,0.52944,20
1400000US36037951300,71.64700,,,,,,0
1400000US36037951400,82.83800,,,,,,0
1400000US36039080201,38.78800,,,,,,0
1400000US36039080202,49.31400,,,,,,0
1400000US36039080300,90.78500,,,,,,0
1400000US36039080401,90.41900,,,,,,0
1400000US36039080402,153.05000,,,,,,0
1400000US36039080501,22.63400,,,,,,0
1400000US36039080502,37.19300,,,,,,0
1400000US36039080600,33.02000,,,,,,0
1400000US36039080700,3.21500,,,,,,0
1400000US36047039400,0.07400,586,1687301032,48510.00000,48654.00000,0.29685,20
1400000US36047039500,0.06200,587,1687301132,30382.00000,60000.00000,97.48535,308
1400000US36047039700,0.06100,589,1687301332,33125.00000,26771.00000,-19.18189,162
1400000US36047039800,0.07800,590,1687301432,33313.00000,33214.00000,-0.29718,10
1400000US36047039900,0.05800,591,1687301532,35969.00000,108333.00000,201.18435,331
1400000US36047040000,0.07400,592,1687301632,38819.00000,36612.00000,-5.68536,44
1400000US36047040200,0.07600,594,1687301832,41792.00000,39583.00000,-5.28570,15
1400000US36047040300,0.08100,595,1687301932,38278.00000,,,479
1400000US36047040400,0.05900,596,1687302032,61705.00000,62443.00000,1.19601,9
1400000US36047040600,0.05700,598,1687302232,51080.00000,42802.00000,-16.20595,28
1400000US36047040700,0.19500,599,1687302332,,,,0
1400000US36047040800,0.05900,600,1687302432,37500.00000,37989.00000,1.30400,18
1400000US36047040900,0.06500,601,1687302532,32097.00000,63438.00000,97.64464,470
1400000US36047041100,0.05200,603,1687302732,33182.00000,46976.00000,41.57073,326
1400000US36047041200,0.06400,604,1687302832,40606.00000,41477.00000,2.14500,141
1400000US36047041300,0.06300,605,1687302932,40000.00000,,,358
1400000US36047041402,0.05900,607,1687303034,41188.00000,41681.00000,1.19695,113
1400000US36047041500,0.06300,608,1687303132,32589.00000,,,303
